Date,Stock,Open,High,Low,Close,Volume
2024-03-07,VBL.NS,567.6644287109375,576.8971249171161,563.5964193295683,573.5071678122472,3851625
2024-03-07,ZOMATO.NS,160.0,163.4499969482422,158.64999389648438,161.75,43685238
2024-03-11,BRIGADE.NS,874.4758911132812,916.4599693747798,856.5541008706496,906.3757782796107,552781
2024-03-11,HAL.NS,3338.011962890625,3394.00114921229,3302.9136037841886,3331.625982234351,2519751
2024-03-11,TRENT.NS,4001.9541015625,4241.040302154937,3897.425967643953,3979.2697147656886,3757634
2024-03-11,VBL.NS,564.0350952148438,596.2400206119074,557.1952995502735,571.6127032416152,8245362
2024-03-11,ZOMATO.NS,154.85000610351562,163.1999969482422,149.0,161.0,51519591
2024-03-12,BRIGADE.NS,857.65234375,876.7223540257241,845.471471732376,874.4259746063574,432858
2024-03-12,HAL.NS,3235.142578125,3346.477253801867,3208.954956834808,3341.526843663107,1421483
2024-03-12,TRENT.NS,4005.8515625,4075.803566327708,3954.836516628148,4023.039720360163,899570
2024-03-12,VBL.NS,567.3453369140625,571.5130274548858,557.9530170967365,565.0520573588259,4388537
2024-03-12,ZOMATO.NS,156.89999389648438,157.89999389648438,152.14999389648438,156.60000610351562,31159766
2024-03-13,BRIGADE.NS,856.8037109375,870.3823501254985,825.7025564138655,848.6664727349282,669801
2024-03-13,HAL.NS,3009.354248046875,3237.9147751216806,2985.8398004761843,3217.7665096734145,3448647
2024-03-13,TRENT.NS,3941.345947265625,4035.1814703876353,3874.8415261777145,4020.191754619056,968084
2024-03-13,VBL.NS,555.9190063476562,566.727129212749,545.1906650688888,565.8895746951323,7181872
2024-03-13,ZOMATO.NS,148.64999389648438,158.25,147.5,157.4499969482422,53202095
2024-03-14,BRIGADE.NS,843.4246826171875,868.0859432935486,829.296857993978,843.6742903954109,895656
2024-03-14,HAL.NS,3134.55029296875,3146.3817254059236,2987.127168878662,3023.661100711446,2329439
2024-03-14,TRENT.NS,4078.302001953125,4102.18551797641,3867.946325574554,3897.326070671863,723158
2024-03-14,VBL.NS,565.4110107421875,568.3223996799497,540.0857426247677,553.9049358432395,4386595
2024-03-14,ZOMATO.NS,152.75,157.3000030517578,144.3000030517578,147.10000610351562,45708365
2024-03-15,BRIGADE.NS,867.9361572265625,886.4570422463646,832.6915510084492,843.0752589939066,540251
2024-03-15,HAL.NS,3068.36328125,3150.985577377683,2976.186548609042,3133.5600371585424,2864705
2024-03-15,TRENT.NS,4061.113525390625,4142.158017483639,3978.5202912199607,4048.2724822631853,1197832
2024-03-15,VBL.NS,571.9916381835938,574.3048176685331,559.5483866078779,566.3283618675813,4719685
2024-03-15,ZOMATO.NS,160.0500030517578,161.6999969482422,152.4499969482422,152.85000610351562,95085427
2024-03-18,BRIGADE.NS,853.558837890625,871.4806287725005,845.5713884718405,867.8863009098087,234862
2024-03-18,HAL.NS,3090.986572265625,3152.421211108623,3074.6006661818733,3106.877437330044,1967550
2024-03-18,TRENT.NS,4068.2587890625,4081.199861277536,4003.1533118846737,4061.113544978233,328538
2024-03-18,VBL.NS,572.8889770507812,577.4355541314254,566.9863563207682,573.5071474672551,3851225
2024-03-18,ZOMATO.NS,158.25,164.4499969482422,157.25,162.5,35382756
2024-03-19,BRIGADE.NS,865.8394775390625,874.6256591877722,844.772544389964,855.2061617587939,497578
2024-03-19,HAL.NS,3028.561767578125,3113.213779541487,3004.2554475769034,3080.887698561303,1666528
2024-03-19,TRENT.NS,3952.937744140625,4085.197097061647,3940.9959863526183,4077.2025821945986,489357
2024-03-19,VBL.NS,557.8533325195312,573.5071379355986,556.3577471776558,573.5071379355986,2669332
2024-03-19,ZOMATO.NS,157.9499969482422,161.4499969482422,156.5,158.60000610351562,24847687
2024-03-20,BRIGADE.NS,873.8269653320312,888.004700022936,847.6680566949087,874.6756074441275,182841
2024-03-20,HAL.NS,2950.939697265625,3049.4528661560557,2884.7033015033817,3043.512373559648,2975349
2024-03-20,TRENT.NS,3962.33154296875,4002.204089259745,3840.6150023290043,3968.7270574304284,607192
2024-03-20,VBL.NS,558.4116821289062,562.3400887290715,554.5829568760228,557.8533327019777,3989047
2024-03-20,ZOMATO.NS,165.60000610351562,166.6999969482422,159.0,159.4499969482422,45544054
2024-03-21,BRIGADE.NS,902.8313598632812,918.5566503447263,873.826947385385,878.6194046775643,626815
2024-03-21,HAL.NS,3090.392578125,3097.4220153633723,2990.047669739266,2994.0079977786554,1962690
2024-03-21,TRENT.NS,3999.106201171875,4012.946558438654,3954.986326543958,3962.2813700425913,622994
2024-03-21,VBL.NS,558.4515380859375,568.2626046307892,557.0157737343866,568.2626046307892,3613535
2024-03-21,ZOMATO.NS,169.64999389648438,171.0,166.39999389648438,168.0,42227967
2024-03-22,BRIGADE.NS,930.537841796875,973.3705629677924,904.6285409881481,907.4741063598591,1238932
2024-03-22,HAL.NS,3139.35205078125,3178.0641119107086,3054.4029669229803,3083.1648973378533,2086220
2024-03-22,TRENT.NS,3945.892822265625,4022.240342608072,3919.26094789895,4007.250627045557,678055
2024-03-22,VBL.NS,559.3090209960938,561.3828553855235,551.1929637984681,558.3518245317666,3173577
2024-03-22,ZOMATO.NS,174.1999969482422,174.89999389648438,169.0500030517578,170.4499969482422,41776494
2024-03-26,BRIGADE.NS,908.9217529296875,936.1290011656115,887.2058758973444,934.3817466917449,763195
2024-03-26,HAL.NS,3268.06298828125,3272.22128468647,3148.461024297421,3161.3320913778816,2573125
2024-03-26,TRENT.NS,3879.088623046875,3945.892887429675,3863.399435960326,3882.3363948057217,844731
2024-03-26,VBL.NS,559.0298461914062,562.3400823476045,557.494400498658,562.2603007573706,4459500
2024-03-26,ZOMATO.NS,182.60000610351562,183.64999389648438,172.1999969482422,173.39999389648438,64590292
2024-03-27,BRIGADE.NS,922.2508544921875,955.4985992045276,907.5239952045524,907.5739045735795,730300
2024-03-27,HAL.NS,3248.5087890625,3291.9237423319532,3212.816282480309,3284.102190751058,1503735
2024-03-27,TRENT.NS,3872.54296875,3919.810586890709,3864.348639772179,3879.8380123908673,524636
2024-03-27,VBL.NS,551.9706420898438,560.7447909632085,549.7173447508642,559.5682103395601,5855022
2024-03-27,ZOMATO.NS,179.4499969482422,189.0,177.1999969482422,183.60000610351562,50528769
2024-03-28,BRIGADE.NS,933.8326416015625,942.5689141565263,906.8250912052404,922.9996880091679,438524
2024-03-28,HAL.NS,3294.0029296875,3311.8244063134016,3239.5484177750222,3258.3599764356964,1385868
2024-03-28,TRENT.NS,3945.293212890625,3972.274701428631,3872.5430764823914,3872.5430764823914,837624
2024-03-28,VBL.NS,557.7935180664062,560.3459813121839,546.3871846246917,557.5542341457902,5047647
2024-03-28,ZOMATO.NS,182.10000610351562,184.6999969482422,176.0,179.8000030517578,42567446
2024-04-01,BRIGADE.NS,955.04931640625,965.4330248731497,934.0323526212002,940.1727286470095,204855
2024-04-01,HAL.NS,3369.595947265625,3419.9910285039114,3328.7550614218712,3358.358418957883,2513886
2024-04-01,TRENT.NS,3884.13525390625,3980.6688784428,3866.397423328209,3972.224720567902,523250
2024-04-01,VBL.NS,557.2351684570312,572.549947926857,555.320836237184,561.5424615933305,4051780
2024-04-01,ZOMATO.NS,184.5,188.1999969482422,182.75,183.89999389648438,20789208
2024-04-02,BRIGADE.NS,949.3582153320312,964.8338978429117,944.6656377738003,960.4907468043278,185312
2024-04-02,HAL.NS,3507.860595703125,3548.4539585097373,3378.1598511259,3405.882147676757,3169551
2024-04-02,TRENT.NS,3889.2314453125,3907.1193186724513,3870.594330158629,3897.325989187027,604885
2024-04-02,VBL.NS,562.1207885742188,567.9037066317643,557.7935346956591,567.1259730110519,2651662
2024-04-02,ZOMATO.NS,183.10000610351562,185.0,180.75,185.0,36346394
2024-04-03,BRIGADE.NS,941.9199829101562,963.4860716405465,936.5284302578576,949.3582463179321,187215
2024-04-03,HAL.NS,3553.701416015625,3574.988179285606,3473.5047729984867,3504.8903244527037,2077663
2024-04-03,TRENT.NS,3920.160400390625,3945.243044223064,3840.365051854015,3882.3362546065177,727717
2024-04-03,VBL.NS,588.6224975585938,593.4482797365985,552.967733036525,561.1635724088644,9176512
2024-04-03,ZOMATO.NS,178.3000030517578,182.0,177.85000610351562,181.9499969482422,24268721
2024-04-04,BRIGADE.NS,956.29736328125,962.3378596771952,939.8232489617254,960.6405754382207,305657
2024-04-04,HAL.NS,3505.8310546875,3579.0971278103398,3477.3661951972076,3574.146717464202,1591827
2024-04-04,TRENT.NS,4000.455322265625,4026.1876678403655,3912.365856266051,3947.291845445663,910922
2024-04-04,VBL.NS,604.5490112304688,616.6834730380023,591.5762849240065,597.1445952695392,8314400
2024-04-04,ZOMATO.NS,187.0,188.14999389648438,180.25,180.5,52772054
2024-04-05,BRIGADE.NS,963.1865234375,980.6590682150146,947.7108409202727,956.2973242637485,624117
2024-04-05,HAL.NS,3550.483642578125,3559.3448282294517,3473.0592776903895,3509.8407276977487,1123258
2024-04-05,TRENT.NS,3929.90380859375,4050.1211327239735,3909.5176489604337,4006.2513292521135,679916
2024-04-05,VBL.NS,596.2464599609375,612.7118433740848,593.312625571038,606.3252460509913,3406465
2024-04-05,ZOMATO.NS,190.5,191.8000030517578,187.25,188.25,35235139
2024-04-08,BRIGADE.NS,961.8886108398438,1004.5215729270351,956.1476316285416,977.1146861393842,372990
2024-04-08,HAL.NS,3531.77099609375,3564.2952872778583,3507.91016434102,3564.2952872778583,865339
2024-04-08,TRENT.NS,3929.154296875,3977.2711861228454,3920.9099533359263,3929.9037826512795,471027
2024-04-08,VBL.NS,578.8230590820312,599.4596653088962,574.7915568942612,599.4596653088962,7297395
2024-04-08,ZOMATO.NS,191.8000030517578,194.0,190.5500030517578,191.60000610351562,23092887
2024-04-09,BRIGADE.NS,983.5045776367188,996.4342730266987,961.688881706233,970.5748822467388,706374
2024-04-09,HAL.NS,3511.375732421875,3553.4046693705213,3492.019578955093,3532.6129451975535,649755
2024-04-09,TRENT.NS,3899.674560546875,3956.2356079572874,3892.229473252244,3956.2356079572874,483412
2024-04-09,VBL.NS,572.7159423828125,579.282155096641,567.2075643403298,578.7832040586594,4447677
2024-04-09,ZOMATO.NS,193.6999969482422,195.5,188.75,192.5500030517578,30824719
2024-04-10,BRIGADE.NS,985.201904296875,997.9319010334194,975.4672009101058,994.3874827573986,527405
2024-04-10,HAL.NS,3530.03857421875,3587.66154502355,3513.4546992712876,3514.7914067756524,1160813
2024-04-10,TRENT.NS,4018.392822265625,4110.529801003795,3901.473042694352,3926.3061020130986,1107300
2024-04-10,VBL.NS,568.225341796875,577.5457733089846,566.8083380058497,576.348278723326,3006212
2024-04-10,ZOMATO.NS,196.89999389648438,199.60000610351562,194.0500030517578,195.0,35141522
2024-04-12,BRIGADE.NS,1001.3265991210938,1015.404453600563,979.6107221635597,980.4593642436114,431847
2024-04-12,HAL.NS,3602.017578125,3641.076266386164,3514.791253429652,3529.642484077946,3042596
2024-04-12,TRENT.NS,4051.070556640625,4111.129446387738,4022.240240186888,4044.225155785425,776121
2024-04-12,VBL.NS,553.1770629882812,570.7401151433312,550.8419453339334,568.804182681779,7751762
2024-04-12,ZOMATO.NS,192.10000610351562,199.6999969482422,190.5,195.85000610351562,56543869
2024-04-15,BRIGADE.NS,981.2081909179688,995.136317339688,950.5064337358497,950.5064337358497,339488
2024-04-15,HAL.NS,3593.25537109375,3663.303677907798,3528.702068140415,3603.898753401185,3848159
2024-04-15,TRENT.NS,3966.478515625,4063.9616804024986,3931.5525274785837,3947.341743187931,597371
2024-04-15,VBL.NS,551.281005859375,560.282101757723,538.7473586631309,542.878687729775,7133952
2024-04-15,ZOMATO.NS,188.3000030517578,192.39999389648438,184.5,188.0,48456568
2024-04-16,BRIGADE.NS,992.59033203125,998.9303453294954,976.1661277587422,978.4625071693207,165737
2024-04-16,HAL.NS,3685.233642578125,3701.8670686256296,3549.790617509455,3590.0373543725714,2939862
2024-04-16,TRENT.NS,3985.465576171875,4030.834595574593,3909.7174970947785,3965.2794744163184,577349
2024-04-16,VBL.NS,560.40185546875,566.7684754791194,549.0856193181082,559.6234626271493,9683697
2024-04-16,ZOMATO.NS,186.4499969482422,189.3000030517578,183.89999389648438,187.0,43273463
2024-04-18,BRIGADE.NS,1028.6837158203125,1057.2886722447824,1017.551183546058,1028.2843189638872,1455954
2024-04-18,HAL.NS,3640.679931640625,3730.6289780784336,3616.472475070986,3706.867010065195,2294396
2024-04-18,TRENT.NS,4084.2978515625,4175.035401009874,3973.87361388443,3985.265700091788,1484951
2024-04-18,VBL.NS,558.0068359375,567.9259843050921,554.8933865539636,567.9259843050921,5776232
2024-04-18,ZOMATO.NS,185.1999969482422,189.25,183.0,188.5,35346377
2024-04-19,BRIGADE.NS,1014.056640625,1033.3262890490491,997.4327372943335,998.4311684627963,399853
2024-04-19,HAL.NS,3714.094970703125,3723.8471342006765,3585.0872267914933,3623.7004280742517,2256325
2024-04-19,TRENT.NS,4156.0986328125,4171.88760444636,3961.3321185965724,4085.1470696187907,1180675
2024-04-19,VBL.NS,557.2684326171875,560.002674535068,544.0562189979614,546.7505667597292,3912572
2024-04-19,ZOMATO.NS,189.1999969482422,191.0,181.39999389648438,182.3000030517578,34112204
2024-04-22,BRIGADE.NS,974.968017578125,1033.376239829349,968.7777322627646,1033.376239829349,330128
2024-04-22,HAL.NS,3747.95556640625,3772.212576412049,3695.580323122244,3762.311756001519,1337755
2024-04-22,TRENT.NS,4165.7421875,4301.848518693587,4112.178837015434,4212.409878131526,1179181
2024-04-22,VBL.NS,570.919677734375,572.3965531791824,559.3839332453003,560.9805520555191,3836490
2024-04-22,ZOMATO.NS,193.35000610351562,197.6999969482422,190.8000030517578,193.0,28792292
2024-04-23,BRIGADE.NS,1000.627685546875,1005.3702333900751,980.65906304919,984.6028781803627,349983
2024-04-23,HAL.NS,3758.05419921875,3793.8458085518414,3745.529758605903,3762.311600162782,1321429
2024-04-23,TRENT.NS,4155.44873046875,4222.103193819589,4137.161472760497,4212.110050165579,626656
2024-04-23,VBL.NS,571.17919921875,578.7832082196882,570.799991554589,578.7832082196882,3885592
2024-04-23,ZOMATO.NS,187.4499969482422,194.5,186.60000610351562,194.39999389648438,35740731
2024-04-24,BRIGADE.NS,1018.7991943359375,1026.3872468826553,1000.9272519453908,1008.066059215326,249329
2024-04-24,HAL.NS,3907.556884765625,3960.328307811059,3774.687918382416,3788.153131316676,4429158
2024-04-24,TRENT.NS,4218.85546875,4242.08952800231,4155.448776386076,4155.448776386076,641190
2024-04-24,VBL.NS,576.8272705078125,577.1865615298901,571.6781228052417,572.775790681133,2116702
2024-04-24,ZOMATO.NS,184.39999389648438,189.10000610351562,183.14999389648438,189.0,32622315
2024-04-25,BRIGADE.NS,1039.416748046875,1042.3620710478383,1018.3997245869684,1019.3482463222575,237799
2024-04-25,HAL.NS,3961.07080078125,3994.9811113297114,3899.933233588038,3919.3389386479976,2632613
2024-04-25,TRENT.NS,4320.18603515625,4344.019781651088,4192.823705156391,4247.0862829577,761557
2024-04-25,VBL.NS,575.5699462890625,578.7831615019909,572.3766476993547,578.7831615019909,2008145
2024-04-25,ZOMATO.NS,184.6999969482422,188.89999389648438,182.5,184.0,38839521
2024-04-26,BRIGADE.NS,1018.7991943359375,1093.1823167997097,1004.3718516836071,1043.510365892694,523104
2024-04-26,HAL.NS,3944.8828125,3999.8819185703273,3927.0120249219717,3980.080277624701,1432727
2024-04-26,TRENT.NS,4301.8984375,4370.001612234928,4290.506351604388,4337.024238989158,622336
2024-04-26,VBL.NS,582.655029296875,586.7663806972191,568.0257517517853,573.9133979617592,3097727
2024-04-26,ZOMATO.NS,188.10000610351562,190.4499969482422,186.35000610351562,189.0,33778145
2024-04-29,BRIGADE.NS,1012.3592529296875,1033.825461210613,999.429557653286,1033.825461210613,218769
2024-04-29,HAL.NS,3977.8525390625,4004.6343064220405,3935.8731575148827,3966.61525300983,1202126
2024-04-29,TRENT.NS,4311.14208984375,4511.904243070138,4049.6213320048237,4356.011206100273,2349939
2024-04-29,VBL.NS,593.212890625,595.0689738705295,575.8892642787304,580.7790088189155,4406522
2024-04-29,ZOMATO.NS,193.60000610351562,194.3000030517578,186.4499969482422,189.39999389648438,33415230
2024-04-30,BRIGADE.NS,1031.279541015625,1038.8675932459864,1008.8647499057148,1013.4075993701839,217706
2024-04-30,HAL.NS,3900.27978515625,3995.822702119002,3891.022421384595,3995.3276610984694,2054258
2024-04-30,TRENT.NS,4406.87646484375,4666.79823727575,4377.046832483002,4446.949069780961,4924865
2024-04-30,VBL.NS,590.5385131835938,604.8085005297988,588.383010615496,596.7454347916669,5340267
2024-04-30,ZOMATO.NS,193.14999389648438,196.9499969482422,192.1999969482422,195.0,39383265
2024-05-02,BRIGADE.NS,1030.6805419921875,1039.8160896631748,1018.2000914707759,1031.279576316363,175935
2024-05-02,HAL.NS,3908.0517578125,3933.6950275348286,3892.40841332524,3902.9033795775053,1008325
2024-05-02,TRENT.NS,4643.51416015625,4673.493590493765,4392.086573469668,4406.876230590926,1998618
2024-05-02,VBL.NS,605.4470825195312,609.3987964334138,588.3630048610399,588.8020841848046,6314752
2024-05-02,ZOMATO.NS,195.4499969482422,195.9499969482422,192.75,193.60000610351562,27391448
2024-05-03,BRIGADE.NS,1018.998779296875,1038.3683674500687,1012.7086754127016,1031.6289573728689,448779
2024-05-03,HAL.NS,3881.319580078125,3927.6554680756017,3841.518330257962,3913.0517579283583,1180369
2024-05-03,TRENT.NS,4520.54833984375,4677.340666476764,4478.926994036873,4676.9912968053995,1313008
2024-05-03,VBL.NS,601.4155883789062,609.6981630498916,599.9387128641729,608.7202385503634,4415420
2024-05-03,ZOMATO.NS,197.25,200.35000610351562,193.10000610351562,196.8000030517578,37882274
2024-05-06,BRIGADE.NS,1108.30859375,1124.2335225154588,1009.5137541458907,1020.3966785175834,2107806
2024-05-06,HAL.NS,3778.549072265625,3899.3390834312017,3747.5101447558586,3896.9629831779403,1613143
2024-05-06,TRENT.NS,4505.95849609375,4576.8600494621605,4477.178435939485,4551.8771889301615,735051
2024-05-06,VBL.NS,601.59521484375,603.8105890649672,584.9701935009739,601.5353431570743,4139995
2024-05-06,ZOMATO.NS,195.6999969482422,202.0,194.5,199.0,26394239
2024-05-07,BRIGADE.NS,1092.183837890625,1152.0897057129962,1074.311896281191,1120.9385813180832,1295429
2024-05-07,HAL.NS,3678.15478515625,3800.9249583350856,3656.768916366431,3777.608477907675,1975562
2024-05-07,TRENT.NS,4500.8623046875,4554.875053040462,4413.871693058886,4528.892878538696,982212
2024-05-07,VBL.NS,575.9092407226562,598.7412450740487,573.9932857924098,598.7412450740487,7215837
2024-05-07,ZOMATO.NS,191.4499969482422,196.35000610351562,182.35000610351562,196.14999389648438,48161265
2024-05-08,BRIGADE.NS,1106.760986328125,1117.244513938811,1070.9172818358277,1089.8874746551642,180121
2024-05-08,HAL.NS,3818.25146484375,3844.686607505041,3634.5912426919244,3666.2738686156895,1993745
2024-05-08,TRENT.NS,4495.515625,4538.885770128359,4467.334765198427,4495.865482611208,596788
2024-05-08,VBL.NS,600.0584716796875,602.6529926626904,573.9932748470638,575.5898937739721,5643560
2024-05-08,ZOMATO.NS,195.4499969482422,196.0,187.3000030517578,190.64999389648438,47941406
2024-05-09,BRIGADE.NS,1050.5491943359375,1123.0353924359652,1044.0095435112862,1108.1587441084816,123178
2024-05-09,HAL.NS,3808.498779296875,3914.7841773083037,3782.5586795766153,3857.1614539982957,2335375
2024-05-09,TRENT.NS,4404.927734375,4545.381166309719,4378.295617496541,4509.70545005007,688477
2024-05-09,VBL.NS,576.807373046875,598.6613917998133,571.9974777685005,596.7654144141841,4134015
2024-05-09,ZOMATO.NS,195.25,199.6999969482422,193.10000610351562,195.0,47274769
2024-05-10,BRIGADE.NS,1036.321533203125,1071.4663817866435,1022.393467817868,1057.7379538740502,285186
2024-05-10,HAL.NS,3834.488525390625,3868.9434277323367,3782.756740293258,3821.7165641308375,1462534
2024-05-10,TRENT.NS,4468.333984375,4481.175271066862,4397.982353340081,4429.96041180563,549717
2024-05-10,VBL.NS,584.092041015625,586.766411227332,574.611971446476,584.3315277648662,2253750
2024-05-10,ZOMATO.NS,201.3000030517578,205.0,189.89999389648438,196.35000610351562,52717901
2024-05-13,BRIGADE.NS,1011.6104736328125,1042.1625039984822,1001.5262822521618,1036.3715544609547,156058
2024-05-13,HAL.NS,3882.854248046875,3897.952999186727,3725.282787757036,3837.06295360634,1619124
2024-05-13,TRENT.NS,4462.63818359375,4518.549527400623,4355.011835437515,4472.631326860013,637292
2024-05-13,VBL.NS,589.6802368164062,597.2243735516854,560.8608219868606,593.4523356375983,16363080
2024-05-13,ZOMATO.NS,194.3000030517578,207.1999969482422,186.75,205.8000030517578,114135952
2024-05-14,BRIGADE.NS,1000.4779052734375,1024.3403728037301,988.4468223009873,1012.3093507706803,157175
2024-05-14,HAL.NS,4034.287109375,4045.722604910458,3936.5660635360005,3940.1797661772544,2964966
2024-05-14,TRENT.NS,4537.2373046875,4545.881276793577,4445.250119958987,4467.9347523728475,559577
2024-05-14,VBL.NS,594.3704223632812,622.2917026179096,591.7359462971641,598.7412382752593,17151342
2024-05-14,ZOMATO.NS,187.3000030517578,193.4499969482422,182.10000610351562,191.6999969482422,110070781
2024-05-15,BRIGADE.NS,1079.453857421875,1096.2773978491734,1007.3172071535665,1007.3172071535665,959935
2024-05-15,HAL.NS,4140.8701171875,4152.008541214811,4010.822731967591,4065.079039631874,2310941
2024-05-15,TRENT.NS,4523.89599609375,4576.359998699211,4506.108396103242,4546.880225806619,413777
2024-05-15,VBL.NS,598.501708984375,605.5070004645434,593.1529689203367,598.8210449309435,5237275
2024-05-15,ZOMATO.NS,192.0,193.39999389648438,183.14999389648438,188.8000030517578,44772997
2024-05-16,BRIGADE.NS,1100.22119140625,1110.8046594303462,1065.775315653772,1091.135492032807,614737
2024-05-16,HAL.NS,4558.041015625,4610.218050611866,4115.7711619114125,4173.195921928459,10028325
2024-05-16,TRENT.NS,4593.49853515625,4631.023084428251,4526.994355625176,4526.994355625176,500593
2024-05-16,VBL.NS,596.046875,598.4617808775002,587.9638928566155,595.5479239810971,4214965
2024-05-16,ZOMATO.NS,195.1999969482422,195.85000610351562,189.0,192.89999389648438,35478593
2024-05-17,BRIGADE.NS,1188.582275390625,1198.1173413167905,1087.341457552395,1092.333613141215,998114
2024-05-17,HAL.NS,4486.75537109375,4619.6738967262245,4440.5676530896235,4598.882172046285,5664667
2024-05-17,TRENT.NS,4631.3720703125,4669.79590178978,4551.876809897806,4596.845955110847,752254
2024-05-17,VBL.NS,604.92822265625,606.6845399738643,596.7454138303325,598.7412178899657,2877007
2024-05-17,ZOMATO.NS,194.85000610351562,196.0,193.10000610351562,195.14999389648438,20841351
2024-05-21,BRIGADE.NS,1203.9083251953125,1266.9591545934366,1173.6558127049902,1180.844468208234,1008622
2024-05-21,HAL.NS,4734.81982421875,4821.699523016428,4678.286043185211,4702.889678506783,5540182
2024-05-21,TRENT.NS,4664.099609375,4724.708414264371,4620.479636159164,4686.78424000092,668195
2024-05-21,VBL.NS,603.33154296875,606.7244342335565,596.5458213462433,606.7244342335565,3898180
2024-05-21,ZOMATO.NS,189.10000610351562,196.5,188.75,194.39999389648438,33453174
2024-05-22,BRIGADE.NS,1191.9271240234375,1200.4137885734553,1170.8601298138833,1198.1673185455095,651119
2024-05-22,HAL.NS,4872.39208984375,4911.401226822806,4688.038614520364,4762.294769977392,5032087
2024-05-22,TRENT.NS,4646.9501953125,4713.85009765625,4545.0,4680.2998046875,742788
2024-05-22,VBL.NS,604.369384765625,608.0815509878302,601.9345014377865,604.5091056639931,2550145
2024-05-22,ZOMATO.NS,185.5,190.0,183.35000610351562,190.0,40374419
2024-05-23,BRIGADE.NS,1262.566162109375,1282.4348445326475,1193.9240204041419,1197.6181669153025,1117545
2024-05-23,HAL.NS,4900.80712890625,4943.479762700378,4859.322786968447,4894.965741396089,3335143
2024-05-23,TRENT.NS,4698.5498046875,4712.0,4608.0498046875,4653.0,459499
2024-05-23,VBL.NS,599.6792602539062,606.7244462893369,597.9828145877941,605.926136830904,2577597
2024-05-23,ZOMATO.NS,186.8000030517578,189.39999389648438,184.5,186.5,20931137
2024-05-24,BRIGADE.NS,1262.7158203125,1297.9604884820328,1245.792461156505,1268.0075541324475,598466
2024-05-24,HAL.NS,5115.4072265625,5324.661160411401,4872.292777331162,4900.906051326969,9073866
2024-05-24,TRENT.NS,4715.39990234375,4777.89990234375,4654.10009765625,4708.0,549566
2024-05-24,VBL.NS,598.0626831054688,602.3536498767356,592.7538367202658,599.6792796057734,4198022
2024-05-24,ZOMATO.NS,182.89999389648438,188.0,179.10000610351562,188.0,37064093
2024-05-27,BRIGADE.NS,1274.8468017578125,1291.8701017804915,1264.5630339412285,1264.812641731128,373001
2024-05-27,HAL.NS,5091.3486328125,5171.396864914106,4975.45923637713,5141.001151969043,4228002
2024-05-27,TRENT.NS,4682.0,4760.85009765625,4650.0,4759.0,611635
2024-05-27,VBL.NS,597.3641357421875,599.1004756089402,589.1614099145327,599.1004756089402,3302410
2024-05-27,ZOMATO.NS,183.64999389648438,185.4499969482422,178.39999389648438,183.89999389648438,47652253
2024-05-28,BRIGADE.NS,1223.377685546875,1286.1789047454024,1213.0937963815861,1284.930865860236,377816
2024-05-28,HAL.NS,4969.96435546875,5156.248195925618,4905.8565429249775,5088.031639574462,4402348
